Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"VhUyjCgZaYlVBrsLcFYDgWVcsYMXlWHCJatQNPY","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","vbxBxoqYwkTOUWohdUaGsPTLjQ+PTDGUZWudY/L","WReME/ChADKmRDBgbiZaSvBgTlqw+OjKKmRaqUH"
"cTpYlIdQVzYyb+VVTEYOnWDTiAsZdS/N+WZTKR+","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","nloORZumQelHxTUpDEEDeOvYJQRiElSw+alI/Na","aKAORQijbDHOXjvbtwiEOhImLA+nTWisSdSSMxp"
"cqRWUmioTCHYRjhKXYN+PBgfFzATXSBgXXCTVQJ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","jHlIxUhUZwMRTjMzcfnWujaKOQVnUaSxTuEyNLO","xiYBIzKTnWt/UolIxTWkTT/KSYsOWimCphEUAXT"
"StkOtLRySQZxWycUfxc+rqNHzMRTRcrxxtFMlac","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09A1701","oAQrVJZHqTlJqzPlVrSZCOVYhpixOeLzRNRfEUl","XBiQf+tZB/TWMmiaIlwPhWfHgSsWWgkXRcdTrVT"
"IUORuFkaQhAzeLmcxgFdyu/VCCeY+CzrfflVpZp","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5012","zxUekhRxJWrmARPPPmcsqEjkdfNyqAgWKUSIwAq","lCYKUpWjMqRc+mLuDfAmXFY/qxCrqXbtpwYyjbK"
"CseZNOuuMmUltpugSQhDRVSdGcwrxeNVkwUQUUP","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","yUeWMmWPaamqxxTTbzkYtuAeaTzJS/XzNpIBcbe","JNKkUFTtSQoTqaXHtHZnZZRCTEguckXdSgKpb+B"
"ZMYMWURyEqrSaxYaUMLfJRlPWQUjPWthWrrSXTp","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","ERQXVDdfePSPzQ+UYSPewQqYMnVJZbzQBxaHk+b","ytXvWj/IeayYTMBquWVPEcfIOWoNgLwUqA/wVzF"
"nVHYDYvkAX/qVcbW/NiQjlHFVYo+flYsXithkEE","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","lEvTsZGmozAsuMT/CmKZAXVzMjQcvWCWYJjhERx","BDsKbTYGdcKZZG+oh+syWaZUfUaZcaiWrFTRDST"
"VyWbcZSRCuKAYNSrJQIzdsgBjPBTR/cGzXoCZaV","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5402","EKhLzxkyUXNYybzsHwpAujGakVDLRcxnygHCyCu","ZqSb+a/peWwbJgUSYYeDBhMLCPnTXStUmAZlJus"
"/WVHlETmYMMbjDPURrLXZudjiwwgTYJXGhcd/Al","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","sItaRLdATzyUHKoQPBxPsXUFQEqKRgkQKFelAzl","ytXvWj/IeayYTMBquWVPEcfIOWoNgLwUqA/wVzF"
"gZlheJZyzrzdT/HAyOeFdqXNUXcSGgIbh+NWXaq","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","SXfP/rTWepCbTX+qQq+AWnUUQGFdtwtXpUHsjhu","TzYnEQmaigTeAuBJYRFkYSbZSpSFMzYJOOLJGAG"
"RdJhQCYvSggYbMwI/dsiPQUIzqLVnWWVQeULEpB","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","ScmVretdXpZZhysqWYBZXGXcAvIYKXrgSRkCsIb","BywlLiRUiaUDVWVybXRSUBAFGGpWsLdRZbQbgYI"
"PYtOoVAhEsnQGxtQUcpBOhRYADSUYfFSOhIahQt","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","GGA 539","Sonst. Einzelhandel, Reparatur von Gebra","J09A1701","wogiCTmGNkV/BUq/touSCIGzSdQviQDVbklfaIs","RXQKJqllnpxBWhynORFcSwUqpVAG/XJqvZnlSqY"
"KfEmqVFPrLD/pRwWzKCCXuQJuAVWZIapqIk/bPk","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","YoxJvHtHW+GDkluTCNWUFaVXBFUZlVRFQWeyYWZ","xsYYcjkLwHrUPErerojFRRWrYZAPiVIBaLsXsRU"
"vJcCAGn/oNDqVc/OtfxHZqKkGFXgdXLQCIxjWYX","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5012","rFYzNVLiXAbrWSFWmYrYcaxDfxyyZScLETUZnWR","lCYKUpWjMqRc+mLuDfAmXFY/qxCrqXbtpwYyjbK"
"bTcRPUHCjwvELbHXNRWrWAkSNgaZHWilyYQU/SD","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5402","hYssTEhbsXxAbmzZLrZwdJfCJZqEvDeSOTvSbQ+","UhSxbIU+Q+HUWAUSpESdVzQcUATGj/TiRpZfYUl"
"LQZiYhHKNbYXqddYtbkoCUSVzZZVTnXImSnMyPi","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5015","hAkapTFOXjgNUivnYOZVXTjVTQMBTcEZUv/+zJu","aQt+UVAXIPNYIpOMPDpT+B/DIQGpbeGjLeIQhRh"
"UdlgwljNb+RRrglRQJWUAQcFJYIRPOw+ocqYIBK","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","SReRGP+MzAxTNyXhXEXOpW/Scz+qXZdwuQyLhYL","WQWobHdlRJiOSIdYmZDjUZBGdQp+viZIQBUOwjM"
"XtouGXPsTrPvUdidbRqEoTPKIlSdKNAeXVvoQxj","HAUS",2020-01-24T00:00:00,2021-01-11T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5012","VfkVtLSUGGoqmAWTPoTHQNSnWRUxHiZVSRfQScF","OWuqQRSeTVhxTwLdhvpyrkaMTyUeRZVyywWqsWQ"
"HYgZsdLQ+YlGhoricQhhjTYozovLBhFfFkWEeYm","WAEP",2020-01-24T00:00:00,2021-12-16T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","dVMnrc/HJCWWrgXlCxHQnBtYSWMTKUSURWfMDRw","NHFZSjR/CsWuQUwUZQGgT/pt+HXmwfQMSMzJYDe"
"VYoyVgSREoXHZQxUV+yfSZk/Rcaa/m/yvfVWalc","HAUS",2022-07-19T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","ZIRxL/eAiWIIkXExUtuSSfZBZGLXRACuNWIoiYL","CYUFbJIonrlCUaqTmQVTWkTDQOPLFlytYOYLIqo"
"eJ/iYWOSfiXplbEjRVsSpeqfjTZCRMOMVWGuyTH","HAUS",2022-07-19T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","uzNihSfpgQuu+ipyKEjQwQNMG+YKRTQOZQMKVjV","npFYtEZXmGZShUIXVIMlwoQQaJbMuWkxEtyvZEx"
"QWTzTvnWvjqkfhXiUIhzHfWopZljDWXO/JUaLrg","WAEP",2022-07-19T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","XILRlUUgZGiYkMVkNuReSjsWiorFDnJucxPSWEE","npFYtEZXmGZShUIXVIMlwoQQaJbMuWkxEtyvZEx"
"BQFDlGOf++RQF+yfKvxnWsRqXN+UQbTMbnyQNoO","HAUS",2022-09-02T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A4011","gBKkIXXcMWXUQXCjGXumvaUgSLKnIIwktHRUIsc","HvVjZRNpsQXGXgiNTYUXSGYuxBjluSFfJ/WfUeY"
"fQUuVXXoUNLUXXpXVmnDNuXliCGJMgUKGhSjlYn","WAEP",2022-12-15T00:00:00,2024-12-12T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","PnbZPHGrKvxYkzChUoTXuFMEKiHnCCul+rUMAdr","TdoVE+f+IxYLUDKDSDjAiZHWQ+giwtCdpXwDixV"
"LzGVClaQERGbArrFwNwaNQuIOiWHQQyazEVDXga","HAUS",2025-02-17T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09A4011","ZjmBuGJGRZcygiYttG/SEyUrCgFXRf+ZAuXJSwk","CGRgQCtTsvxFYjhsSNGOdPWRvz+UhEESILKmLQK"
"QWeq/WmmMUGHjEsXKEnkHXWsrJQFGZSBuuYcstO","BAUS",2025-04-01T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","FFA 456","Baustrom (-anlagen)","J09A1701","UjPfgWtigROfQwmKRUIiuMERqpmLNNajJpuE/rn","CQoEKKTJwByvNPWHXSVoVTxXYVLFIVNMTTHrkVl"
"twXCSWRVnjEvdtRsAzpBRYGRgYv+GRRXSmlMoqc","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09A1702","cByEBQYzMiDTVzUyCSWzhVEUmYFTBkrbXBCWScJ","SydHfuM/UYFZQnYkvilQYs+xweSQYSZFEYlpbBp"
"s+XmiAUsNHkaSIXkEVHQHTLdjMKrPwrKVlHHUPQ","1018",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","EZZxeNjkAQRnLIcRZH/RgNwvOZpYYBggIzSEimj","ULemaRkceslMrcqYrZYUHupCXSGfNUQiOVLgVzD"
"zEbDwGROTsCghvSRzMhrSVs/tZUULbCdDVmZPSQ","1018",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","esiWofUXSvHPVLwzwppxjTNk+RrxoSpEK/ytARH","XSxRiTUeAkasXctMFFvafwciUkOOKxUFkrVGofW"
"VBVBYRTkUPZgFvWLOiI/BeOufanUyckZceZGQgo","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","GuUojusVRGh+TmEtTZWTxQwZkxgtrWEUXSMZkZO","CfJyECzXLRMfGbYeXSdjlvQn/YJXHpPPHpfQXLr"
"GkBjEKJRzEZSIBQkQTHKvjAKGHnwe/fjmYpVWIo","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","AYzSYnwHemvrKRWYqLBcgRv/UwJeKLqDQ/rzPTN","JYSsX+ZrLgJNUXSb+tjQQrbQwDjCDeDzQWVqlKu"
"QktjYZyEWpr+FRwvcAl+LJTPVVSJohpvNrQNbDS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","XnqSTTRGRKERVgwmVyVjfjCZpNcXYry+XmulBYW","bWZZofqTlLAArezUPRdqpctEyfsVsT/vTTQcenU"
"aIqSXFVOPhRXQOYnidJCVEoQs/AzlMmhaMTDmdY","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","schyYTeRSKBMERhkxkkCZRLST/oUUhTsmYMoMbf","mWUnxZuYdKATVXHkP/LoyaTizTaSAYmNaXXwPAB"
"JsiaWnQWAwSoOWQriWaAbJSYyMZRQecydsUTlRp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","UHnOTEFAOacisdSTQbUQHYjTkQVHfhgZOwdRWBx","DVDVnQBUsZLJU/huhqMQvDSyRvvZGIlUVPXRRak"
"kWHNaYSyVXRQAhzmYvYccSR/onljZ//QjKRecYq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","iJyzUJUBUsStqpiDpLANx+gVp+ySsFVVSSWcZXs","oacSUalJhNUPwwQfWnXqMCWJ+bZuQfVUotBDxRW"
"tCljWUBHeLUCEYrzPAkwXtdTDHFqiVmWIJetXJ/",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","povZnJTFSeYHAcoEOBWRwRKPzpklKFAAOpvVT/w","cVFiXOgnnxWfrwVSMcBSnWRSiuJrDfeYeHLLsBf"
"RZM+Yg+nzXZZThbOtRwNdBFeW/WmnkXnnGIXQRr",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","mvfZhTl/rgaSXrydzFCVBwrHlaTPWaJPcXT/ykq","xhV+aWVGyZGEVRDLUplJVbEMUUtUPaluITZUgFc"
"gRyTVFpeVRYPegn+XdEgvnjNQR/AEXCwrVsENSp",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","nXiCzjVtGUiWESHpGLEEHOT/Ms/RTTYqQliStIi","TzhTQcRfTLTXZO+hWePdoJZDYoQRHyMNPjfg/Ji"
"TVEZhguYdVs/tylXvXwYLJfKRRqaxdznPddJGYg",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","IgglFaOm/PIkUOVxZSuVZUOSxWaGPcRRQfQsjJP","YkwuwVR+hdRAVphDdUFbuWGZzmgQQMUHAOQTO/r"
"XGiJZVSzSuTchjzKRpTZCVDQXzjhHqpkWKYcMUb","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","OxvBHTBBLRuVTtdLLdwr+LSSOMjjshKYDZTCuIK","YdiNffSetELbjukt+F+QtVGzNMfDfwY+nWuoSXB"
"'+olEQmxYeu/RziZhdTO/QQhomRlmVnttWDYJFxK","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","KCQbQyRYFzFTfjKwYXxXnhvWYtAPzYfCJlOzTVT","XBcl+GQSGQVxYmJwIRVSWKOrqjZj/HZqEOhWxwb"
"MQnFyeZi/RSUvMmowjWaNRKjCRafaTjPVlb+cNH","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","xXGpsRYHdKzEKfuWQ/PPXQMEPcFJZVgQFRykzzW","DHqRYKHCuWrYCNQmd+CnpYLlcIRNmdmLAHbUifK"
"fGIIUqVOfbUgOXp/rKLDdpdDZYXUUVSHzopRtLQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","ENik/AgDimYZJWOSVI+WLJvxVQSMgxNnderHFHl","xsYYcjkLwHrUPErerojFRRWrYZAPiVIBaLsXsRU"
"TXVbkYtEtL/XjDxcSQRXsSlAroRksQqHKeLDhkW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 959","Werksangehörige","J09A1611","WYlI+JTJQobbU+kiwXnncHsRfrSRRINAuXXURMh","cEXnT+AIEaloozAsQjEtXOBXhYTpmTDdSAVpYVi"
"jVZoBvbQZNSYOQWtDRW//wSgSBqAhyeUapGQCTX","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1611","WEOw/xeBRwlMaFSdNhQZDJQwDgVQWHtVlSRruzw","XQrCUC/YHVLAGQZIJVKHpSJRbseWyyoQoXLJRtR"
"nWbRhMhAcnrjTgi/QQPEkSCIAoioVA+iJfBYRJc","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","SolzjRYXZM+wjBjCgWQSbCEDTxnQXUfQqhxaBaX","LcHCrNeUUcPBWWTBrV/WdMPRcTOlDqXStpbqgCc"
"S+/PTOedUBqjivVXZY+cSfRiK/XcRQWYEXwvPsd","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09A1701","WSzBZ+XwPUyFbrTycqMFDVqdf+ybfOAeeYDCyWT","Q+lwVSeplNpxZ+/jMawTxMVTp+oYmHCnPHgVQdi"
"NAtpqvLWmhCgXp/PnnbqlXvXUS/UotSYZbW+SQX","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","WepWQpBTEIXWhKgFIWSYawJXfJGfhIgVxHEYgRX","IVQhRsOXBW/PfRjYQFZWGHXMbFzvrEbpbSYq/OM"
"VTYRTwMRRapouZwYWuHoPUpncqSVXOiOuKXumXD","1030",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","IIA 641","Postdienste und private Kurierdienste","J09A1701","NuplqxfSqW+WxyvkCTkHbNUoYFvlVFErQoXMRwb","XfqvFIlLX+TgwjWJSsqUWRVEDfqVjpDSYRTPITC"
"MmKDdCYPtfSDhGfEtXNjMjcVGpZd+IJecIUTVQN","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","HrfBqxeb+KUBWgZerRmKJOUvhJRS/NNtkakMWPL","VxS/zJabUggdRNVoSVUVNPK+/+OnuTcin+RjmQR"
"XhCtQID/H+xgOTUztHDYyRcajNozzCZOpOwYdZw",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","FFA 450","Baugewerbe","J09A4011","vYbbPysoGSQVmobnBlrLa+deRpWkTQlmSerikQT","mfXasjRUqFTPMBBJH/tQNJYRxQxUzYIhCcoVKTW"
"GjOLFVCKYGZXSHpYSQYoLqWzabSXeUxZLapQRhn",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","MKflMPZKjYwLgxOACIYSJlQcKXHcnHpLiHfVgUD","PRUCSGrDSlYyZXRONemCgnyEWaqkJYqUBfGKyye"
"ouFtrcMYmXzSMQSqx+ATUKlR/nKRu/ldlSVpTlD","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5016","'+EklAJzEPASS+WkLXUaHOTXTKcAno/lIgJTozLx","KvXvoOJ+AwrjJTnTLZYadVrSVUxZkJYuGIWWbIS"
"jARBnVbUorJDnanvxhROeFNWgfpV/RYuSFXkCxP","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5402","vTxkuDWwTVPOLcwZLTQxgdAsYutFDFJJnuZFQXD","WukMeqqRSBSfRdxWKSBRQQHjQigRXLZmrMZvhkr"
"dDTWHXcrsRRBEKhnQmlDOXGwXdHyeJvTPIhiabT","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","QjjcaoCSVRtbJbueWlXDIVYdmKIgMsS/ZgRwcSU","yBTxgYp/LwtUGXYTQFnDUhrmTY+zEYVYtAXUTQh"
"'+YayyPWZ+QpK/ZwoWHSSToToeFVTh+fgFSXryJh","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5404","JlgEp/IBDiABzFfARBuT/qgVgUULIFmGgZUQscV","gqoTEUxOlYJiutZKFohTBURRQWPhDiAsAtSI/Fo"
"KsjgUyT/R+gYvbnwclgBeZUIXRCYqhVZVoNjoep","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","LqQEdxUiXPqJTXQyrUXQVx/lSxOXmuiivPnbqpn","dcJSPhTJCKTXAUVlEZlpCQQUkvKuRDhdNJWDgXV"
"klYrJPSgCPdepmGLGMmRQLBsPiSjXgqUUFzNbSH","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5401","TNSMAwMq/zgW/eHIQVibhraY+qVwVMEYDQxGWUq","IRuYDhWmveVsZNjFowDZdgCrZXRuiCLgtS+TULR"
"WrNUiucCVRuxAbICPVrbpKgZ/BF/cxpTvuVUIZW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","GhrUdVVFpUUNezBb+UBwlhN+rFizaloDXwYRQIb","dgLrSrFUQHbcNjPtyYLIfkDJfjiXfOIdkPDkhlw"
"UqpRSU/svpAtZWhQ/IzanVUNczz+AMzDrLaqMcJ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5401","BiTwuvcQuTVcYyc+qVDiDVtpXRKbGMpYMa+irvB","jzjYDSJaeHAfRLYKTsYRbTMjnWRcNiOy+kXISuY"
