Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"fTBTHWnFLdmfWAkSWFLDjSSSqZFsWrZZCypOYiU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","'++TZwyVeTXl/imhTJSsYfWHfzYViLXLQTRySeSn","ZUBZUj+twppemRXZSRFGYLYVMOSordAWaLkWjDu"
"OlxQEqaElQy/WGlGVxiWYFerhWWdTqCnSKbXxsO","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","fLLZXQqtqDhTeZQOhSSYWCVvYpBfjYgRQutlbtM","iFycpVOfvgZkydTMRVkvijQYWhTXsdSp+xIFjYS"
"nThKyVkAboNQqYcBNNbGBIdXTTWXWL/lEDi/URV","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","hPTQWAqpUATRDDZOHUJmQqXCGtYjnRUSFcmTTxD","jKMsmzIhdgcHRrdtmzLA/kYjgvCV+qxEhNlLgOu"
"KZ+DYrlRZRWObJlrEYSXqgRQgIrKXxhbAPLhwky","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B6202","qKUUKYwphTNPcexg+VrIVpOnSanRpVCgpAqEfVc","wgmvdDdYlQXPkudQd/zqvaTpHlAWbCCvGCXuoeH"
"lfUvXDIR/GwAXRtKjNoOjYvXtUOcYotKZnsgiiQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","GUwyvjrUPVqQETFOsVgZVRemWtNtXcLOsZbVZYc","SOXUYnhzYRsbMXIJmdRUuVzhVseKsiRt/T+xRAX"
"PtjmURVXlaWSUYsxXCVeSQqsmdQVDVxSVUlHoS/","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6203","kGLbUGSOYBgKCZWSXgjusuYwlDPNEneKxHZX+Rl","pVRRvAUyrxexUVmdpGpeeCuZZNrkvDULRpDxpny"
"YFJhopQwbuWuRkCriYFlZlW//ffnuILhubRDnuu","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","sZVyPpeO/ZlETbEZMXjHlPBSxespHmLUAmYxGoq","rgThvYkXKrOsRRPxoYOnBeQZJDZYsnof+hdKhMq"
"RxPvTxauXMbyxoQrlQGyqTbXoQMYmnVXQMZjTZS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6203","/lJYgwdKxxUUXZfniKZPyylnTjRLhpoRShuRuyV","IUSUdVotoWtmzPUjpNePKpR/rvTFkRbYZPjiWMI"
"xzfPMHzNWWZt/EbZwQMQfTrZhGSmEvAMdNtQ/Zl","1114",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","YOJSJCOaPMCqaFlLWaZQFDtigtPmWJsiSVYWmqS","xqjGQXReY/IWXBfZZhYViGRVitGpckZGHTySAQO"
"QuYTaijrJVFtTrmLm/kDWRFnfRqnFIUUVTlqiUS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","nvIb/rituRqYJZZIVOTOZ+yUE/YhwFKZwWNENkq","/RoXsjZqCtaYftnLHwGtVwHbVQQUSgZYrYTSrDq"
"ubdQxkkYXStUnw/QlmyRSXAeV+xkpWTcCnNIRIQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","QorwfjvJrhQ+kLnUCLqPME+xzSEVCIdUVsnzTWZ","TgQsKWOxQpKxRMtybEzOsziZrkdJzNQMgxj/gVo"
"kPmK/IYZrvXCsoymKQRPYWRqaYCt/IpEFWKuanU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","xoNqXPTWCYFXJOcvjEFQUmKqwGEDMenTONWHCPw","THynlWbalyV/UHl/kJZXZXVTIVOhQW+RGBSIDg+"
"ryQHbyuhZZFMRArqEzbtZeUMsYKUGSkGXUSbVmX","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","dRhfUBXeZQpYu/ewdZu+UGRgRMiLyYfCUawwdvu","qEofcitZSiJwrDNWFOXXyvRSXXlYebhuBpUOlgT"
"VaT/RLqUEnOeuAvyNbTBOLlLkyixlFdIabrTfiW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1301","EndoFdxRmDMpQWeRccDslmSQGorXVlnSGZJGDrU","epqpUuTmPRaBfjWlaRUiQSpYvUGbSIineHsTKpP"
"ZKLKWywXZVuuHhaya+EqgHIoNXSaRZTRecocFlY","1082",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","XbZhPF/QWR+lQaNnQFdQMFKITiRRVTVcsaYFNCx","'+megfgQqGbFZnRbfQMxZUdjmr/jqw/ATQtLvGSj"
"xVhXZYDmpQBsAUQwFw/dLpbmkWHvOXeBDtLRPOw",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","NcYRCnGSgQbaETtwRhUYhxpQMukWIwUvCvcSY+y","VaSxtBhHpHiwvUWFsnYXWOuyjWJjVYnrjRbAzIF"
"euXYwscZtji/UWWEUTJOTfDsVzuNstiXCcyYoZO","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","sUOYsqWUZBJvHpYRfUqtbOQTFqSYIMxYIRSyjiL","TSokswCeURjqoVCvYQDcTfZUgwsBDORUGLfbdHD"
"fuTrb/OoPihcXhjfhyWVsRnVQ+LsUmjTbxQYQoN","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","R/ZZQALWxtpeibuElglidpmTa+nXvPJPWiXmKNy","XgYWMOraRByGkSOIjjScPN/ShbTP+gSmRzszVnN"
"RezIYciTEdZyUHvp/EwaDHoRjpdpjhdegJTvYGU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","CEUJNJiMwrTfUWnAZmDPZahk/HRWhQVGvRqOTHV","yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw"
"XlwCPnsrZWGZimaTqQyGXWXjTPSvdrUrYLsaRDh","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","eXw/SDQnqSQdQWsTfBWesZCTDTs/YTezNjXKgde","NzSCIkD/CbhTfYdTnJhYkHlBTWMgZYUaSdTTZsn"
"nzNuDmzpJUtUg+XAHXCwRFUEuwGoOBFWbETKTRf","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","TFHDnkboL+RSRKV/d/KYmVtmmeQIefJHadLLiKW","TbXKSVxmFYTXW/wAyNTYoGYV+tZtrWRNJehvQEt"
"ozCdKVYIqWqC/pXRVhudRSUYSJQ/mOdiRFeTRFt","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","yOmJKkIPYzYSVUKEeKDiKZQOZcZyhzjbekfhZdf","I+lReEubXChQObYCmdeWUxJELwAqSKrGtOtikBh"
"VJjVYqXFCYoZelKYQUnPJITLoSOVpLRPqoeMZoU","BUER",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDE 220","Verlagsgewerbe, Druckgewerbe, Vervielfäl","J09B5431","STpgYRS+hcJfxjkaGWgDEXYRnuqzELoZUSXLbeR","TDztbQhnPEyHVUAUZZUptvbIAAcqcAQYUKQTQXG"
"EVvcPWaUQeYEiGHTVOjiIqcagsSWZRhqQJWMAku","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5433","fCObKSroCXQFGuKNUWuTIUUTBjFT+inZQfKlSeh","QbNbfPObyNQaTUmGQDSQqUYTFRuTGVvfV/pbQQF"
"HMSVELVT+UYi+guXiYJeX/CTvBilxZ+PZfXYFBu","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","RvhzBZFcHcZFXrhjNulhMqlTYuqdfJHxTozdPbT","aeWTU+FZdnhTbc+IlgRWSLizT/WSPXaYUuGQyrm"
"Vz/eYERJbzIQsigzTgVmFEbJ/dqENSQsrjvZzIY",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","HHA","Gastgewerbe","J09B4011","q+XjVzJYleHQupPQrVdPSTmHgTdSwbcjCZbT/xQ","ZA+VDfCQADoummCeWZVcATWWTlQTLFDmvZxunNB"
"JQDPaZxdAWiZcAFUBCyXkIhqXWZrZenFSMpNRhr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","m/jUUIlQjFHB/MktPLRYniWoCEGzEUDalTsBpXS","UJtmlVSQcGAtPCiZkXEAU/hsY/NrXGxCgWiumNJ"
"qultLZyfxABQmRsuXqEbtZtVlglMlajZUOCSTTe","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","sXFVZSkOOhaTFWkuvRvQDOhwLbYSkWfpRTQLdQR","UVbQFhWmmZUJGWwGnhQSSGSvRQOWpcVFuTKPYTG"
"WBwQyQxgSbNDXWojStSYZUAiclCZDWYvJNUBdXy","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","ZOmhlwCRUTDVNdT/bOIfhShySWTTXDeUZXkGcPb","HaQiqZTW+TIFxDXSvVFSYVCQWLqYYdZMIRpWalq"
"ERXmVPVwBriZi+RueDLxGuQFEdnYIkaEgRrHWcX","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B6253","AySY+VoX+pLFjeZPZqVLFXOVBQuoEWWSmXpyWuM","TgQsKWOxQpKxRMtybEzOsziZrkdJzNQMgxj/gVo"
"gCvWFsTSRzaJpuBRuSGCzqXLn+zhetaVlXMbOEK","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","sUQfmvOC+btQotcSFipjbhnOgpQMvQxBlRodLSC","THynlWbalyV/UHl/kJZXZXVTIVOhQW+RGBSIDg+"
"CqZhUgUACNPSBTzYYspNNyRqgZmzGbGzbmBlGNn","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","sShFtQXqSpSYOJLomXCMrVJoTOQiX+jJzUIMHWQ","AlIcjPOZvCjzQQpdFEeIRZiRsWRRExzWIwWSqUH"
"SOTAZbGHeRQlvUSkZWkGweeVwZBcTkQLysVQkES","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","'+knVMkmajqYVfYjhakdRhWNlGNnySTTQoQMGOmH","UyLHcDztTbFYzRlKsddUNeTwuJRSOVjZoXyTybh"
"cCfRYdESNmcKoSdlAxWfmgnCCVWWtCrMoqCARor","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","XkTpZQzSnQZVVnnZZGSYRVXfUPKfJDrxJWAIeEx","KQWWZMNcMUFUlLIHHTOFZQd+TRZACsgXecXQUOd"
"cKnstooEufQuAifWmikOrYtHiYXUyqoyKlfzFUs","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","hXZFKxzWTMHQYKZQYfMiiJDzzSSsknkIM/QUkkY","vwgKsHTqpbQroRXgjTikWMzeWMTRgeOdDDS+MSn"
"CaEVVzVQyyujHCJseTCwYwahTYRvY+JbUxTnRtV","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","aNVvSUHRp/eyZlZwJ+nWtXbkwi/PHPNShZYfdAX","EwbZQchEXvwcSVYQxfkqktOTAxWNUVgZkypXRNt"
"YUKTuOyRoBXijQXAZHRyNuZIdYrjkQqzv/OPdVF","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5433","nhYM+LCcITdUQVQRomMKwZZpRRmlPtZYZnZTxBP","xj+LMTbTr/jYSFZZRBCcZGgTQrTiUNRnYpDhHCV"
"VVIflmWVZiTlnQMQoAUyreXMfMKjRdRORPTZpfo","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5434","aKrAfTeVamSQLomEmcWUlmZBNLuiogRWTRXecHE","/olVQQvYYXPvLAWesNeDFscznXbVkAYTNeeDwJk"
"sVTESNmZcBhuHYRpOdewxmLlwrZUYkXmyBSKprS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","R/+hyuovPtgWGvMZBDgtEAYA/QsmBKotw/pAfWJ","pExHwmPFVbzAfIQSQBukjJPqLqYZtfTxYCyIfAl"
"RRR+SKcdzSSznCjucYXTPifpUvOSCgMjlLQRwBU",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","EZtafpsZCVWaREqcqIpsjtTWmdQYJHiQQMVYVse","kjlQMvpFQyAhtvOdCqixlGworsjjnqQJKQT/LTZ"
"YHuWbTphUmWKCgYAaP/UbWXJsoGJ+WHmsjUIEhj","1000",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09B1612","BUO/RRnTUNVaTYdxQSkTkM/VyEkB/HfHMWQ+ZUK","SrGhCRgRXpIvHZLak/STYWrXZVijVRY/pFPkFwB"
"FZBQxalwSwVUYXUDBxrNyvYSHONUdCTpSuEvF+A","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","ZaIDKTgW+FqZUQHVZmIgRUYhEYIzEhGYaut/Rty","FXZXcHVhsIOQHrEJpKjsHivDZvJQQuTGUsuayNV"
"DRUtzZsNlk/yDrVDnwQHYMwUuLItYfjmRUJIhIW",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","LYqLpkjXsRYZnGYnZsFcXycuBakjurfegNYP/WJ","kIUY/eRCQOFyKyHOysbaYQ+MwqckoYpNRmOWhYb"
"dpvsPVgZMVeupnjzOYYpUIOTsKZWvWPXpYtWvRU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","CeIRlHKMMBZpZQuvYRkESdTsyYsXARTahSJVzeB","JnYXYvYOodGmYpIpAScYlZUYiX/WpiZSTbWig+S"
"EEtvIsCKdcNUyYY+NxxyGFTchvlEQFiXOyaPUdF","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","ULqTRWWeacAXskEXCXlxmzXyV+wEEPcVYVuoSwL","EnBRYbYyCEcf/wjcQscbLTIjDRYAcSzVVYgZUlF"
"nGnvdxwhEjtSVVqKJTrWnJSIEAi+VtPiVZdTVrS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","tVDHZSOAPSnKEsVQpWXVXIoYfflSMktgTyJaLiG","VsXegmOqYLYwilX/bvXsIAWTaRwULYDjslZhQAV"
"RoYwbTYuNTOJrlUMRjPkNWzyySaYfHoSIzbA+qj","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","ehXyoWSedKcXZmUXfVlknXtARfiiNHrpHXidYyL","nWWNhqRZJRViAfVLpCzdeYBRW/ElyHUKuGemyOG"
"aLRVSNSDzQtmWQXolVKLaQRpCFIFYQVhUEzRWwt","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","pwVZNYctSiuamVUWBXZEms+TBzDBXFuixzdUnIG","RgRlvzsRLTzZtNbVXLDjqyxKwmZMDrYgT+cZoRC"
"aTUuhKrFsoSwkYItHEABBoLzKFLMkUcPAyHYGpm","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","/TPIFUOFFCHslOwGcAqdnViEhVUFmdTBXIiBSGi","GszHLqYOUzrQHeRhuNxrwgdltTVJlGSqwEMyOHf"
"iMJypcLBrNVMg/WvYgsdgXWJtKzHfX+RZR+mVJa","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","iYeYxFKQzlsdQfVQJaXyUXlamwxSYEBnVzUdDDU","AzdI+DeAzuUBQHVcxhepTbBXEEmOJXMVjhzYfWU"
"xWSSBRDBZUVsUkYSpZkQRqXqNDozAOFERNXwIRR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1301","WOVWhaSmkLHWxECyxplSQLfcDUZNTtTcQQdqnRx","xPpMOSwUUUjcXZdURhaZwAPuVf+SZEIX+YKYMwW"
"MBTDcFvWpUQDBfBfaSvlTiwgrRTklUojuyqxZRY","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","QyEYbrUTSxfVMWZabgqfaoYIDQZTTTIVGDWzZMg","bR/ZVduEoYXjJqiVWRXyM+uCVPQBTWoYDJShQQU"
"UAXClVetOgSqSFRzOkj+T/TWeNTTBNJVQnIUPhz","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","XoQeBwYCrFBikrZXuFTZeTbSqEwLIzEb+aIhESd","SWOvtCzxZqBbQ+eMvWhOXnuyN/aOYmNUMxAbAWV"
"DsGbFwXVPXLQQmdrnZOjSvlLyEDcesWNENCbycH","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","EeZlwXGPRESyqBeldZJZkU+L+haSZBBBZCIacUW","lRSVYMOFTyTTVMxfWsuVdSoAQVeCymsfqfUoCSv"
"IREtLgtjFmdKraTKfWTTUzK/zUhwjUOtxmXnQSt","1082",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","EqusRmmfrZlCFTUkgzVxSalLranK+K/MUXDIYPV","XPQIewvToasZLeioHgnsZHEtwKziMRUFtCnqv/R"
"eHeN+wEMtXWuXcKTuI+MklUMcBcvgMlekdZCRFw","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","ZCpARg/DGeBMPcgxsoO/iQfSK/HzDFQQCFXHriA","mdjBDSpht/FSIWIXqZBRJTryLnVbxymWQadpBNM"
"Bvpip/+KtgPHRhgQddXF/WTXEbVhZSZ/FkmIGir","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","KKA 740","Erbringung von DL überwiegend für Untern","J09B1531","WHNcKNXSSqvsctpmoXZVTmAYmSHhWxNcXXTgdYP","RTiTSQuLPYKR/DFZlZ+DYV+tRbsbrCgJCorjZWd"
"xADx+ikWTB/hnURT+QmTTr+fgMArcXZAmwiYcZZ","WERK",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09B5433","aKYtOVmnJaYgXYiRyPhaXOdrsoUkNMZeTQtgWRo","MSiZgxyAdGGMAncEWmRuYUujLUGqpaOtqmKdl+s"
"ifQrdNZKRGGwgyDNbRRwS+zVrXhcLQoKMUiLcxd","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","ZdTXvpDgANSWpKBeOTMHdMvkGLTcna+OnlWMMUS","ARbeRQqLakQScHuqrPnSLCLxYwClM/tZdSWOeQh"
"/RrWmyDISGrYogsjNGxZ+xnrzZPtplVcKIQYVED","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","ZgRFXcHSSrlZ+rpGSVXWczPUlTQivbPlhvQXnjN","nRWUwTAGUIZxPdjQJVZmDKCzvZvVNZUXHQnIlXV"
"UZVUqcRsiSQrTBHDStsvsXRagnsSZIq+LFFEjId","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6252","FuLjQzYDolyqfwGZyytLmAznvKdkuIbe+CebTcl","iH/RgezCnQwOdSgZxVYiGUFNluQTt+yzJiSEEI+"
"BMQVU/KjiavmyZvVqrTSQeVbBP/+mnZTXvGG+Jb","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","xEcZtwYmopdVDoEj/rDXfwXUJzjrXvjUIqwWZbv","IeauNTeEmPVgpDEewAWoZObUIDMcoYBYQcoToRf"
