Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"iYcPnQUZ+HirHEMtyqZgmOLsOYDWBcDZ/FeHWCc","pobetRNpmYbrkGYHSVOngQQyeukCbntDEzxxQFm","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633030"
"uVilqjn/ebmBaIvdpTDLu/+qCFXxXgkTeqMJkRQ","ogTOQxR+WXtH+NrULvTyOUMhj+cNpOucyhnQRgb","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633031"
"BtoNURKyuSaNWbiTXcSuQWFIvdVwyFJCnJd+KUv","ZUUWARxYYZHTWtMycwWFURRSwahgwtpxUdlZFVA","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633032"
"FKqjUPFdJWEUgUDDSaVfFwPNqQciZwtjVnIYbVW","hGpQ/xcufyChWUZXrSPrToQKQwDLoQdppgXQECA","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633033"
"IZmMzecuuX+ExzncKYZGeRZRvCFUpFY/RXbqmgY","JXKIl+XW/KKnXhrBbydvzIVXELyZSSJRSmSyXVa","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633034"
"rRTZzBTMQbzljHu/ZIoMVKBL/YeKogpQiijWlSV","SoNIxEc+SooUVZyfzogZAdXoYXWmHYrofUDDSqH","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633035"
"srXXXYGWRqSZpjJgEQuBQReNwXKZRIeBYnDBgbk","zKMUqVMGrItYGXuhbHtSARcR+vchEzGhGTJSISf","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633036"
"lWbOcCWiIffYugXBKzeWPZPaVpORnNHOztRNKEA","FTbg+VakucSpgYOyX/nbcPrzOzUWxQOoVMZHngg","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633037"
"btJnSEZC/BwZWaFJoTvQPUCYIdAq+wPNNcdBVHt","nTVZXVPMYVhRvHouXHnRHeQ/ambTvnVB+XtSRNI","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633038"
"SmysHMUINlDFEycSwjfIDpXwfSFiIyWjcYpGQZq","JQZXtvRCA/KPNJplQEnwRGPGafaVGYRBzfVQBAg","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633039"
"VZ+VxWWpXOQNTa/xdIdqjgWTSADtdSpTfaXyPBA","kQ/FbfoVcIoxiVWTmVnwZVlQSmFEhVQtUIzVvwg","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633040"
"CfWAlShzfsRgTuSRSaBUX+Z+qMxxSHPiEgVQxvY","Za+XUPW/TlhMTSwSLWUtlKklgCVWfontZcgVlti","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633041"
"sjYmNLajdOUTgA+SeJYvkavPqvFBmYFCVcRVflZ","hDLSIRQTdUkpsLiQsZyhULRrT+jRb+XAKaxMzWT","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633042"
"RfBiwnriNkbyOWSHkApSrKVMTUTGLwVY/nk/LCE","KmSxBFOHIqWnWsDcmr/CX+mJdoLxCaWxTJGqFzn","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633043"
"fVkEZrrafUYj/bFhZfVWPODseXRYFWPFOWzLVwX","SwSTZcWTULQgfYLwHqVZFnbZsljxZeUeHHi+RWQ","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633044"
"JjXUDcVfGqDLS+FspRPqcMqoTzUaFXWuoaWGYoX","wZykCcDfvWeBKQflJLseIRvUwQEclbIJwkVSgtJ","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633045"
"ahzAOpyUCj/ISqdQnmXzPMQmXSZOZqUJiYCxRcO","SByIpMBkVQAFhjPNvMzwRVQDaILEmAApfAYegbY","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633046"
"CfQUbpeZUWrVYEZnhsXYDYV/iSXQ/lqVCrTABwt","wFb+oMXNQ+TZWBjKCSZHYkVrTQiWDZXf+RQRwSM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633047"
"CRCHYHSnZnSSlkUhkQSIipWVTXPiGjHTTJxUpOM","WVRZJytrRJvZSRSVZwXZMEVmZnckvcSc/sLcywv","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633048"
"GicybAKVHKStsajXJFRaLCpGuYrSdesVySjSV/e","IoGDQbEPtVdoscFkQTpTRCQBcLOXWIMnnRy+YqM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633049"
"HVSLAZVLkRWWLeKpWbnNwuGqWrZegkNCuoSYt+x","EuvrQtGP/eEZkoj+lxzucqttYZtIp/hfbHtpghi","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633050"
"CloZeRUtUjuFVhUzlWREXQ+dyIUbeRbKXaAZU/K","lHycbUhSUlVTEtqjZaNWYiaXBVDNWilvsOWUiRc","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633051"
"'+KXsyYHDXigQhOQVh/iYfwSgQUtXSSUUVuTdhWi","TXgWUXLySSr/SZtGRfVRSVohj+xsWCmpwRKOliu","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633052"
"KiGYWEeDVNIYZlEuXaPBRKNUUiugLlbSsujAF+t","TXgWUXLySSr/SZtGRfVRSVohj+xsWCmpwRKOliu","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633053"
"'+WLGpxZtWnQQLfhkXhyQoiFYjqXXKPHqaQTuNwl","M/DfUXytTQZWkTBVeWniUARQROYFMSaSejHUcdL","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633054"
"pujT+FMyCGWQHBiVSSU/wSYrqPy+bjtLNkQKCvO","VDCmXXqUYQVUSJUGQzZOLXBluaXbyQmtSumsmgX","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633055"
"'+G/lZGCKfcQHXMBRyHQnPelh/UmrdOEiogVdLUV","VDCmXXqUYQVUSJUGQzZOLXBluaXbyQmtSumsmgX","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633056"
"PRjZtPHFkTOrEtMcxuohPVvZGxbCWBXZOXXlPRV","bQayvZVDZRPSRyNiUbyfN/CVjQbUECbXAAiGCDp","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633057"
"tqqWHYKJvxtXskfKaTUhZmUOJXQRCZWijhZMZFR","bQayvZVDZRPSRyNiUbyfN/CVjQbUECbXAAiGCDp","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633058"
"KgQKcYXBfJGQXMOfdIjRXefQ/IiPBrFTUBGOTHe","JfE/wnYJVbQUxUMOcyGeRiTZWV/RXLuRXXpHhid","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633061"
"EOToQKTVRCJiqxJOMcRNgcYGCPhMrApmDiwQqIP","gshDTyHERTbzdUFHXEPPzTdzQTbIiLbJNCpTUVM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633062"
"knSyQTnoxGYKMKMYVWFzdVVGojdrJfbrIhwVXxV","gshDTyHERTbzdUFHXEPPzTdzQTbIiLbJNCpTUVM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633063"
"yeUUYfWosRvpfndpjlXAxNOZnfvWjgUGIDxUY/P","TYRgQLUdSXWzRjmC+XQRSZxLSFrHfeJnFOCyOYl","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633064"
"VXZLTiKsEFmLXZWVZFgSrAT/BphXnOJehDeUFMQ","TYRgQLUdSXWzRjmC+XQRSZxLSFrHfeJnFOCyOYl","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633065"
"uaNSAKiBSvXTflfi+ToXrmXRxVDWOdCjfCWHASW","rgvWFPHuDOAQKyYiZlUZRkRVJXXgMGQYhPJqolM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633066"
"HuVGTRogYTXcrBulwHuycCA/UhXDPW/uowQWHqV","DhUd/iQnaCwDXxeu+lmUsnSMEyklZMyv+OqYJSb","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633067"
"TGvVRjkDDQWfASipdLXp/vpW/rByYovfCYXDO/f","CYrOgXfzSUAOKttNArGY/VTiiwQZHazXRaedSps","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633068"
"MOfRKEHYiMCM/xTTRQJuKIsraBEFwZaKeX/bVFu","iRXvpKEeptQNKPUFBETqMVHHnmVaBEStXDLXxIb","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633069"
"WYWarTjepZcTQWVxVZaXbauOzkFVXoZZtZwRosI","ZiqTP+zMSXSAkQYKpS+CKOXWdVVQKozUQpKAXRZ","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633070"
"TLRVTxMAEblUHHHV/VVswX+RKRHYFZdNNVRvjOR","kQlxrwksgt+EzRiMQTsxQVhpksZINtaudWhRBdP","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633071"
"cfpUxYgDZtmmzgmhVQJfxDtzVh+YqusQQwIYHsM","yeVXhDYUoifYSPYxqUAuiRmouqTYCWLrdbRdKIS","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633072"
"uIwJyyTYLXl/CTYNMUWVMxlsiVwxAop+ZhnYiRF","cgwQWKhsbixUtRR++RgZVIRmStmVSxcSRcQWizU","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633073"
"HBWZiOAajXOHuBJFoWXVYhlZtgEYNbXlqLPZsYa","PCxrcLBCkUPbeeGhAbAVL+ZVcaOEFNQglqwlWkf","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633075"
"zTxdoJVorQdF/seAkKYMBUqMXLFcscfxSeg+UXZ","PCxrcLBCkUPbeeGhAbAVL+ZVcaOEFNQglqwlWkf","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633076"
"/wnTRqmDBWUCTXvRfcJJZKSgsfpWTEGWZYZSeZE","KKCMcLCtZIfwTWqNjBoSADtQhQizUaBqSUUnJTq","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633077"
"sNSDPMRWEnaaTXLZqriPwoORYccQjUaSMVxCsRh","dXPmqfvxAZk/LkyHHpWJcXhgo//YNzrfVQPQXpQ","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633078"
"JPaqHXSUStcKCHFboysMGrRVkIyQbYPsOIUPYPX","SVwVmwVSOSTbRVgLRpEYUYJVwVpgXgQQ/XBEXMA","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633079"
"WLnSMTPVdMWVcYURIumSmDXJyxXSHLCZalhxRZd","YkBLaLEETUDsYySYoUBaFajdU/KrNQnBVQEybvi","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633080"
"RWUGgEoWbtZpQrruyjqfXESiPHiyPblRcwbOzUA","qiheMFZzsWtVNYvSghXvXZQFSUUkT/WJVzVQQXn","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633081"
"mnGRdRetFWUn+YkWwnXwDSiobZDcNVVpCEXIpQM","NDIjmeZfZlw+M/stZYqX+U/TtU+wjlB/REVmLbt","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633082"
"IIJjjfmjEWsrNqBjPVNHiprFSvFT/ZmyQQmEpl+","'+aIXXWSTWSrTqVIQZxiZJoNFCgRQJSnFTISctVV","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633083"
"FWQfJTlTKmHEiCuXoZ/OpUKdXhFORUcmmZJazTn","cAMvB+mZhnsgtRNZPltLTZVhRPXAaffIq+xqYoM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633086"
"NHjRWAMyHHEZzvcrX/EfhMHRCNZLdginQFOFkXz","iNDRsFxuTBdoGVDLNdAQIbsXnYKYzSUZXxcnGuP","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633087"
"E/TvqZPTRakWAugRsKQdyX/wourQXaSrBSpXfdY","QcDVFLCNBsXBTCZcGIowHRMUXkdidQSXDUrCXXQ","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633088"
"zrGxJXhbLXRyNlnTxUSSqbWtdZzVCpqSMGbLyBr","ZPDZiXWRQaUYWZKCEJYWQCr+qgUXWCWn+RwMtSS","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633092"
"YwZvYJuYuQJYjFRDYvYtXEqubuzAdhMaNodE/bE","oZazshdDtpQSCsSojRzSWwVYpQTYUocHQVkmVZQ","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633093"
"tTTW/qKMIAVH+VVkToUojufe/EJXHbKIvbDpqmu","dGSAUEAUNLuQUnmxHmWPGokclEgpAhriPRvSULl","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633094"
"kzMTlrCmiiVzrVARezYweLQNDWT+VxGdnDZbTJw","ueKEKQbYyXXUYkUKLSSUBwtYwcPOqZhFwAXgGy/","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633095"
"FlCCVawTuCOOhIYexZTGAuolvheBhnarCBgwaRd","YCEvUUIUpTYuTNgaTVRsYLaZURAiLEWDK/oI+UY","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633096"
"aKpMoOPVP+xnRrCW/bXBY/ayErAU+uQJzRAojzT","KSKzqUkfVeVFOXYMXnrIOFRuEhTQ+KovwVqRPhC","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633097"
"VVAFyFUwZBj+QVXLQnv/aASXrawXnyQrfbQRXTJ","SjfNQzlby+rYTB+mGgseqMTmniyPpYtGtfCWdbG","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633099"
"wBTSmBUWsQynpKaAUwIkLids/IwLjUzKEJjZSsJ","jfXOnNMevwGYusmSByMgKAZBXhBaURVjZzXnoIm","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633100"
"OLtalLvVUWUbtNeaXfNVRXEqHjFnmmFOFAUlYUH","YKQYwbSR+Hfb/QgUmRksyJSpcgooKUgQoWTNFqj","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633101"
"qZwxifwiHAMvTWBNXpshxZElRNxITCXONOmcaEZ","nbSiswZqoWeCXRDgZMqSt/ThVlzNyKVzYeNFVLi","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633102"
"aagYjPikWcfyEeLOrPSyfhrtVwpijHeWBnLcazb","TOsZVWrCmYZRkTjOTzTFRnOcJJVrPjYBWVmAQdM","01","Turnusablesung",2022-09-01T00:00:00,"J09A6104","00000000000005633106"
"sbZSTedHRDYYzJWcZwKkOOVtLQWfDSaTWHKZNQR","GPBCAhNTYdYUnMWIYJrRURUiIHASJzSwu/QEryD","01","Turnusablesung",2022-12-31T00:00:00,"J09A5011","00000000000006343383"
"GDXrOYQTXKerGaSOTShYRCNdEmtjgTxXdYMCuTR","GPBCAhNTYdYUnMWIYJrRURUiIHASJzSwu/QEryD","01","Turnusablesung",2022-12-31T00:00:00,"J09A5011","00000000000006343384"
"drwjTufOYYyFApwGVGJeE+lhBvQiqMRfCAAYaTg","GPBCAhNTYdYUnMWIYJrRURUiIHASJzSwu/QEryD","01","Turnusablesung",2022-12-31T00:00:00,"J09A5011","00000000000006343385"
"caWFJXxdGQ+aySXVMLANWmneWvjITIY+/NZsmVK","OkeBBUHfRRsQgBn+HGUsmsIbghsIAHlSCcWldrH","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003948960"
"UBSPqWnwlhDVsgzNPgOAZtISYvOaefzEdIQCoWZ","lGWXZQAbEriZjnFWmrZkeEedkUfKQPgpWKotuN/","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003948971"
"FWxkURMAkwLHyEIyTnUXPwYZQQSYWPXq+jVZJAz","lGWXZQAbEriZjnFWmrZkeEedkUfKQPgpWKotuN/","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003948972"
"RskGSZKTPyIdbGvrTRnFdYLaQFoCJecyUXSwnvX","PZx++uXnCvAoUbJyQhAesLsk+ieVqYDZTTCINDC","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003948974"
"jF/kCIRdpZpTrQvyUysPFRdNsZYTRGMWTXIvvCr","PZx++uXnCvAoUbJyQhAesLsk+ieVqYDZTTCINDC","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003948975"
"GWKDGFAOwOTejmxcEYDzTYOZUSpgQloVjcmCnzX","QYFIpCGjGAmDcYMA/LZMybXOQXTMOyWoYfwVKpF","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003949155"
"AbUjuUsCoTYDYeqYZsTRlmvHZegfZEeyuOKICvc","QYFIpCGjGAmDcYMA/LZMybXOQXTMOyWoYfwVKpF","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003949156"
"JCIYwhYUOgJbffeNmxVgXSPYvflTOpshzqPCUVd","pbwECTJHJON+lnsPRMzkaSp+RUfRSBabJiJYSXO","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003949180"
"QOZwd+wgTWrEykMVmRZXgDTSiIPcwaVjYeWtFln","nVHYDYvkAX/qVcbW/NiQjlHFVYo+flYsXithkEE","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003949222"
"UtNKYdoYEZWhjS+pNWGKXUPWVDfLJexKDuXsAOK","nVHYDYvkAX/qVcbW/NiQjlHFVYo+flYsXithkEE","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000003949223"
"FPrXWfbRsXCgnVBIXvalnRTPZKzCXwxvzRbXAKv","WFXlYdScnBUTYbZfxPYNNvnQyZXOVZAukpAubV+","01","Turnusablesung",2021-09-01T00:00:00,"J09A5403","00000000000003964426"
"uFHXtUQDDwdSMH/NlZHwsnOUGQQsZNhXhSKSUSd","DBTjA/YSgWNyhBwDVOZRBjLnCTZ+tOiRazYWFjG","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965490"
"vJ/QGunkVylAvqVSqmZyFExVOMzvEIVSKPaOOQS","DBTjA/YSgWNyhBwDVOZRBjLnCTZ+tOiRazYWFjG","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965491"
"cGTBATsbwdwJTbHEGYZAVZYnfeWpSbRZWAhNfZS","L/YAjXkxWoRd/jhUtEVdXym+OOZZ/VVaZNXg/qs","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965518"
"epB+jTNERyRRQPyVYRbvnPcDPqeXNBHJBQJRTNm","GoyHngTQXbsNvnbpeAIVOWeqRQn/QWqj/rhWwQV","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965521"
"R+uwhRNUmbNE/xAQZMsSJWmXDtPrXEaHYGZRKIZ","YtBodAEFRLXtPJZXTaXUfEGXO/gLtnsKDNQjHYR","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965542"
"yYpoOUgOsWFOU+dqPGwXZPn+MMKuyfUVrRUSWwa","ZUSZ/TqjXIdWvkzbhfxRSwVpRWPCSWQytVYbFhJ","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965573"
"cSagxLk/ZCswtUBDYKMZJySHXZOENyKGyYiLLGE","JeXxQROFLgrrRVOoVBxTAZoKSiPVOlFyaMavJmi","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965607"
"Ou/tVgfsixRibLdQDQhxQprIDXqrWucyDgKUTIg","aNsHRgqrGLfyCJEkoenhRgMhZUUTVGTQNnqspqb","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965614"
"FPHBzKTWzncoQgVBPQSHuFB+szRRRloTRaBrphF","CBBnShTZFU/VMJTjSrt/jYSBbTSYLQcYZlUnmXT","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965624"
"MYYqXa/ibVLpbYwXNmTxYpRUCJWnUfd+glvqRDq","CBBnShTZFU/VMJTjSrt/jYSBbTSYLQcYZlUnmXT","01","Turnusablesung",2021-09-01T00:00:00,"J09A6101","00000000000003965625"
"qTKHTrX/YtCXvMlDpRURQaUNghRYUUYToV+HjRT","lVJqoHXIredSSkyiHSiGyXIXpIzWYTUvVdPigkK","01","Turnusablesung",2021-09-01T00:00:00,"J09A6105","00000000000003967265"
"mKZcj+pEhKxPjsQXYPBYUxYLHYmBQyuTOsPGFZV","lVJqoHXIredSSkyiHSiGyXIXpIzWYTUvVdPigkK","01","Turnusablesung",2021-09-01T00:00:00,"J09A6105","00000000000003967266"
"evwQCAKokexhWucTLMRedZcYgmzcirWXsHKLQBf","qXUpQUqXSEYYmZvvONnPFuXoVbSRbFHBS+ZSaFW","01","Turnusablesung",2021-09-01T00:00:00,"J09A6105","00000000000003967267"
"IGKacDTvSaYSFuTVLwJXVnpKTMSsyDoNzVWtXQD","QdUmPQPigTFVsLsWmoDTRrtVeKhpkJtXbQsilJr","01","Turnusablesung",2021-09-01T00:00:00,"J09A6105","00000000000003967269"
"umRqShIiQEEpVLaeGUKnARdrggWViCEWrTkUAMk","VtLHsnYhXiOQaFtWytHppqlynrcCKYxQzadj+RR","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622669"
"uGXcslQmQOCMTdQGiDQmULYjCRWDjSjWVvTLQex","VeQX++ksoLq+dwbVBjmHtKSScWYgYtIHYAcrWPV","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622671"
"DxcTGYWMWPSZRfB+BUzAWftlMTUbRQIjZhoCoxE","ZmGmICTpqMvAjKFsuqzOMkYaLQWvvNslVSNBsGV","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622710"
"WRVJPrXwQdWtkhCVZrRfjZQUQVDL+YZFMQqcKKo","BPiYzrWQPQAlRfRzQvWFkEVNx/ZLIWpZpd/JYmW","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622720"
"WOYAzEVRQb/TlgXWiHYUQhGWzSTzON+RgGbHABc","cWyqkRZXWXlCVnCsTUUOcZjJZdRwiKJwqxRowST","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622722"
"DQsWKDTYXDVotlVA+piLbgvORSsNxZuYWyZrYNh","EkXExWPEbEdLR/dYUrjhbQDeQzfpYHeETHnnyBB","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622723"
"KWNJXZvLzrOdeHYz+DRpdDmCwoGWgOyhTRpZMpq","wtozQZWkVnOlGiiDtgRTGWTZqRSsvEnECTkzfeU","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622724"
"KUP+cScFHHFhv+RKjxzGWljeGDvTRoXxUXXrHYF","wtozQZWkVnOlGiiDtgRTGWTZqRSsvEnECTkzfeU","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622725"
"VFGoGW+NAgVbYeQapcIWSieLWklhRjNTuSXUgfY","XjQyQtUYZBWsFhROGlSrShNLbuCPVRsUrQPe+Pb","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622726"
"tluSHWUF/UDgbPDYsDVBDm/aQUVmDwWNYircnGV","YVj+AMZPGBLSc+MYdYSiSnuUETmTgetttDa/ODV","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622727"
"eyCWARbV+uJbYjagZkiWSKZYQRvKdGZbnJuojSA","uRiNzYiPhdEsuFWZTZyvHcmukdnUqSYSOU+nTOf","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622729"
"zHlqTwprEQGKgLWUoJVmugQprRMZTCWQCV+OeXZ","NWGnjouJSbJHUreRPRVCUZKnSWemv+lkaEUtFXG","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622733"
"gRLnUpkBuQzXv+dVxULlRiQEQrdbFUfziFUsqmn","ABMDFZliyyzSGZtTdJQ+oEDaOfEyksZCLc/BxZv","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622734"
"RJkvxNlbOOFqmbzkafaVxZgOwXVUdTiXIWfn/Xp","UlJHHReTLakUCtTcrVLzzsfkGUWXzpqRtuJpJkX","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005622739"
"CKWUEwCdWYlVT/JQzW/jsXsjCbXXRXZWTfzTHjI","ZNZeMYaAbRqmyGxFOgVeWOYPZiQKjlGhG+JQY+r","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630734"
"WyogFvATSNoXNPTLzSrUfZuzUcBSKLkWkEdSSQF","WRXfQ+sXSIDvCXSDsbIP+cEw+CiZpXBRdRQXtEV","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630735"
"JVQcNwSQKwUdTuZycOqxtXirtoHQaAtMPuUeqcP","RQtaAdNlCKYX+KQ/ZzLgXpyjvcElqQFOarjSxmi","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630736"
"BWewiUesUr+/XYBUCHHoiQHSvMbqSCWUkZqQmPR","JUgJG+dfpStVFkUkoaEfQXYWHgWbRbTGMEpgsIP","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630738"
"aJrX/ek+TMdpUeeIfYCInHggGfAesJM/WNYSSiE","PuD/VPLu/UaNA+czQTvWQpYklXQYASCsUoSAvST","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630739"
"rglLJwlzkSHRXPrMgqcqHPQCBRQCcEfsFQyjkWV","kXRplYyLQXZgTRwxDZVyFJjwGAjBOpbA/RXWpZJ","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630740"
"FKzKXVYX+QlwKVzYEnbGIFWGSBUPaIALgxZnlaz","FWfsYXQXMjOedVqxqZhUIPxWAcpUGPmBdVHUIDb","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630743"
"/HRZVbTQInLQTSygrEwVMFYxSYWLONUVri/nkZV","YjSdPSEhrBvDVqpVXRUQoLaLtAjrojOaDmRqNha","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630744"
"APQSih+ofTXTowCCCeSIpUjzYWdqOxzYZqpURhX","TZLfwCddfFWoWUNXTbXelwECLcUYMzRKpVXjMkX","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630745"
"faktqCSafILOaCDqbsBDKPoPubjVfQnaXt+evrT","amaOTv+neUUcQTDzqLInMRCOhDap+HiZyNXdVAY","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630746"
"tVFYfYmXcIpIEmWhXjBBZps/MwnPzUaYfPIbXUM","ZzjPHaaZQnyLhT+QWoXdZUKYedFFQGHUsrsrGsT","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630747"
"wDFpVVWhJXQIJFTuSGpWYevoQQULIXpxsBXUztu","aOhhKnHG+yDZWZqagOQSvRIHLjYnmRuspVPMC+O","01","Turnusablesung",2022-09-01T00:00:00,"J09A5404","00000000000005630749"
