Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"YWNydIZjBjuLiZ+WSXlEAyBVZBWuT/kTqTZravQ","cWpRaRjrZBYUMrQHbaPLNaRZHTEuXWaSoydVeLN","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420536"
"Ulpmyh/ZqlTggLcZhyoKUSqUTZLmTdYCHWlQRKW","YZTMnZnTMGtUGlwpaSaiQDVYuSvXQnQmIQvZuLr","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420537"
"PyFRXUqKBWXVtiEU+DQOZYBzREVjDagepXvTPZJ","jUSYKkRIcKUZRDFQsVcAWIUHSy+RiXZRtdBkWGD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420538"
"JEomDtULtdznVbZBTMrxtxfXLXaZXXlUiZUGIvM","jUSYKkRIcKUZRDFQsVcAWIUHSy+RiXZRtdBkWGD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420539"
"uSXnrRwVXiuVQJKXESGvAewjxIEcRByYQUUjFjh","QVVJ+TctyiGeO++ARdNllDUVu/PLkwW/azqfoBB","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420540"
"QdsLvXndUOjEe+WJYJWpWsYvOMpRtwXLNqU/pkG","PnsuwqQVAMiQKWaue+aTNLI+rNUbwlFNSgwTjHp","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420541"
"epMkdrE/UROWOrVUtXvYVurNoQSROUVcoGSCPrG","UDjTMAQHvQpnuhQXqRRtBpnxZUQuoyNSWVYQTGJ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420542"
"CKzPpXQhAndxOZTBkVpEZZUUnXJa/MYHRn/Nwud","PGVYsyUQZJLITaBDFAfgHiYQXcfzrQRrtWiZTSt","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420543"
"SSTOdSFYSMhaNhrgmjEZXORPyADOaZiMlWbqIbD","cSFEXerWntqhROGWlpHAhxSVdW/cYKWUZQxQRxa","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420544"
"STQoZVtqPVxdNsSaVURNoR+lJzqyHeQvWUlRwXW","sMjsaewrympRxSneTYEqWlRwvZNrffAFwEnrYYc","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420546"
"ZGvnSSwrzLnLkBWzzplDYDrhUYRNhXizsAjvTqZ","KUXn/RXmSkWdvIFZZltnRhLSGFZXfFHfbdIIRHb","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420547"
"SkosOqpIwEeVIkQVgsrxYiqSbSSfILKlDDZdTFP","I+BUBbWlKtypPRooldeUlLvTYsHDQGRjYlqNP/v","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420548"
"TXEWaVQiHFPpcSoFZXqDZoAeBNVbVTCLSTMNAVH","xyivU+UgmgWlRsXvIhRXYySHddRJYiCCpKKOCQK","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420549"
"mRoTXLOWDtWh+lFrSWhnJR+/agYkMsQgZTCSUQd","beuQZGAidyKVzdWClOsTLgEUQcbOSDXZdHLUjRn","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420551"
"ScbRDRYRiuHYe/EqEKZpTTPjTBNxsRUvcbOyeXT","beuQZGAidyKVzdWClOsTLgEUQcbOSDXZdHLUjRn","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420552"
"RVciEb+XYEHtNSjL/FfYxQ+XoQSRvJwuYXyVWfN","Rhz/BmQELTdDBLmbyp+YadwgQXQSlsTc+Xf/BGD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420553"
"hLDRQaIQYWgSqCeSChgOrzWSgCJzobaR+zbUYIq","IlFDqjRnNeZszSPXiVBUWG/XbxhxpTPHJjGSXQr","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420554"
"TSTSNPhklWznJIRvTFXUXSXSbHvVUvqy/iQTldS","sZRVaUA/lqfKzCcPXeoqNaQVZTmUnYQZRNYnNIU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420556"
"yBxuStwGWWSXXtTrcDYiSeDYTqZKTBWgYUBBRaY","gNVEjQHmVCCw+QmDVlasoxZRvUDfKGpVEylVysQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420557"
"UJQv+VbGhGTvoVNxiEEGqVWwBSXMUhRMg+PPSBC","CnTTkO+QMKHzItQwSdcNpOl/voeVoWQtaXwQRyW","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420558"
"fuiqZVtKV/sGGrVoVTpHECRTnASskmJyyeXXzfx","MADiQzUSOKYOGSQ/SWhfLQpKlYwtfalGnRFdLKM","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420559"
"XbTJe+fjYzuDYflWbChUtnBhcEMLzRSPuwWrWeK","MADiQzUSOKYOGSQ/SWhfLQpKlYwtfalGnRFdLKM","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420560"
"Tt+BUnYwXVQTXxGkpFVfQYZIGiFvdjVEvdyUiEB","mn+xNsFcL/phkrbPkxA+c+GVBBZljPMiYUWc/Yb","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420561"
"ylSzJmygERkeJFWUNySLAcbbDYWiriyOpSdTJFm","YGQdULRZVJSizCTIqHlaScu+VXtTkSgRQIrguqP","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420562"
"HZm/tlTRYiIFMcXBRScVopxVKpHwEqflOpzElXS","YGQdULRZVJSizCTIqHlaScu+VXtTkSgRQIrguqP","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420563"
"'+SFgQYfU/CBwSJJoTTzPVBlgFbUbJXRdTeGtYDB","QQZRvAZpJngXCoBrKGYxLEjHpfDXZLrXlVZPEPV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420565"
"VaKvFfRKOQ/yZMxbXmkcO+SZwINhlDVZoYnZlrV","OvSATfStiWqSWpdhaAtpWCoufQIoUSITZYehfyR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420566"
"GbRMMRVdnwzZOCEVfRvDRjjpxUkggLESNBViFVt","OvSATfStiWqSWpdhaAtpWCoufQIoUSITZYehfyR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420567"
"miUasxWNRZg/T/teQlAVUkIAVAFrtDQBRuIsdiV","qRxfWFScBXzCPiAHCSQESuvRNpTDJECguZsTKQS","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420568"
"UyfmnBoseMGGkrjPHQRYwRLqVu+OWRpxG/Xl+uN","'+XvEZNEWXTTAnoBzNuAXJrbcSXPgoKsWpryMJIg","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420570"
"'+VaaXSVEVKOAFh/jQTWTbCs+OYzqQTUHwYsXcnt","cjqXyZMI+vIXSCPSfIJXrLJUgBWFTMbEZUGkSHV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420571"
"NRYhTXcTYVEcFoNUDNthgPLetcEnfXVFYOBwswA","cjqXyZMI+vIXSCPSfIJXrLJUgBWFTMbEZUGkSHV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420572"
"MNKKTJRXyoBgSYOyysR/ibtLNBOIQRUOWlSRakR","'+fFSWpkNpiPTtWgMnbSpZ+MMTqAK+yzURpXeRav","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420573"
"HnQeUgmEXI/SGBSJfdQSkyRBjesRxeLmPpeXotp","DLaSSSRZCqegNVW/o/iRWncQ+OTpCiVWeptSRQY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420576"
"rNHBgQYQT/QXdKrRjJzmXLVQTSKHfzWfWkiWJse","InYVSYUBRWVMVVpuJKjIClWKx+MPozZckmhkgAY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420577"
"RkRxFTYWQQMLcVLmTGmURRltpeipgeKLmSPWSy/","mItTUdOQsVuMNPsUdbSGVqQTentuTwnSnYoWCrQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420579"
"eEZmYfDwYUUtzclBkUuGnXZTqizTHhGxXXWQUdT","XbrWQhAAXNdEUQfMBdKLCwRXcjEvaCrBvkSZyQh","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420580"
"dCsXZSTsoRVFtRUmlSDZrQOGZcpEVfJSJPCTeVI","ZRMcS/MShekN+IYZgSTXtZRZZQSeRfZWhRuSYwb","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420581"
"tvnmSIbAKnigRMhEJVYiYtrFfoMDeRvVQSVBHXU","H+AafdZTOYyVNzjLmIKfalVXOEdHClLaXNXVFaO","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420582"
"wEMHOuuVp+mzezpaUehklbQZCNBRxJec+EMwTXg","H+AafdZTOYyVNzjLmIKfalVXOEdHClLaXNXVFaO","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420583"
"rqIwXKmVdbeVRYRWoYOiWMSXuBUGwkVsADBJBsr","HTwgEUyVOIm/LtsVtxXJbXkxB/lYTSwPcWJrjkR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420584"
"Klbzb+qHCrVzAPtyXTQiQLMHbsqXNxruVYRaYbL","DzWpARHcTzpQNSYuRiPPS+OikHKQUsWYUBcQZya","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420588"
"UUXMDljfmwLykQHFq/MLDOLkQXWhFevXfkuHi/B","GXIzOPhQCKUYElsbDjPSISWQdYcrYrADYZUycJW","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420589"
"kFBWeiPRmtVREenUcYtpZRflVJUpXWXjeSZVRKG","RMUbRuRVLIJWHUkWOCQ+TCGIfyKQWJpQjMmFQqp","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420590"
"gYZSrFSBrBVvJ/Na/POqIMSpXqVUQstlgiGscJk","QdWyGVaerjYyIwVXJq+BGZRYBSNnjYxQKtUeYQP","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420591"
"zGGUoCXgCtRzkezZanZYeW/nYKZRlRxPgXnwgtD","PRSSJyTxxY+wvTSBlnidYhQfkY+WRX/AEJXfrTs","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420592"
"IxqIcqc+vxwolXCVaGcwmORbWhSqbIEZQYvQUUh","FUuMlCmsrXGGvglWkTHDulikOROjcxSXoiLMQEV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420593"
"MVYRCOh+GqYoalwRpVtVTXgOZIWHhpdwfqVamnQ","zgRCUZNxmINXqTkVyZTYWPUXffDCDgVQdOWeSAs","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420594"
"YVf+GVwqGyTjgfdpyWzPBRSQRyRXzSWwbSZraEY","/eCdjltEwn+glVBTKRtYmmOGSQ+nscviXRGcT/E","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420595"
"RQPYOZJXQrcZXXZVbmYRwHSRIftBZmuePeSSJTQ","XtReWmMxyTGdvkVlDDcibAciZjI/+OoHJSKosin","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420596"
"RBD+QRDHfDcCMLjfWNezZaKDrCpxhjSsXXktZfH","tYcwQMDXpQqmUUptvpWKXD++WdvqqlSUwdBIVim","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420597"
"'+QCRriZQWfAneoEYR+RFR/TcaWVTBJCRZydGdtr","vS/PGbOgUnqMV+DTQlicGBTmQMgKKTrQnMwDTlC","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420598"
"EfHQ/GYzReEtgmW+H+HpoVmVWaUhPpamxw+tUSU","kjDh/QojIRKYtEk+aRGiiafRYPf/ZIa+bLOsMkz","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420599"
"NByZGYlnXloRWlWWSmeFAROodZorEZhuYkWcIGJ","VVGfUVLVKGaaWByATDpIAQJEXwTsWaGFkzzOqYL","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420600"
"VaRjHEtNMwcEgOfhFTfYjTXmRMsGoRdKuYBIJXz","kKOMDSaSqMCHstEwSGSmg/SLZNIZSQsJcBQPZRW","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420601"
"'+fZcW/VTMeZzzBlxEdbUvNhuUlu/QQTLRTrXXEG","hbZaVUiOsZspmFEKcZMGQVmVsGOpWWZuYoI/Jcu","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420602"
"RnOIWX/SdZNVOkzoDCQzqFRtQyRftWumRkFlXEO","LETXKvr+dpxgG+YrQTEfZiE/PCSS++SjRAPQybJ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420603"
"hLQOoTkPwFXVXJUnmhRWBYlnSbiYRtGRyQMjR+/","LETXKvr+dpxgG+YrQTEfZiE/PCSS++SjRAPQybJ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420604"
"YbVbkFIpT/GRxlguvQyTgMv/VpUphmQAGJHZL+h","APDInqCXTxBBFufRZFWwlxp+gqKYckWHZatKBUV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420605"
"a/xiV/ClLokPHiuQhUNLgUfaDIPUbdjYmiTcjQV","hMYQEoWDHyuBhsrZUxKZf+UEj/dRQmdbUJQvlHU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420606"
"SSjxDkWWSJRsgWyt/o/jUtLJjcTUVvKRWwMGNFF","julzmSZXSXRHCzGlMvnp+VZyzIcYqReyiQkdBz+","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420607"
"STpBQDDGdoDDWZVdwUlTQ/tSOGYzqHBdVUYiUXT","MUlreskJQSwUoealyRuyDKZKMwkrzVCSXYUFjVu","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420608"
"'+TbdgUiuJwXTYSxuTvwSBAMmmULoZjYbT/Tma+X","NWosp+zU/lHYGNc+gXxbKNWKGuVVKdaudERZDrd","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420609"
"RYf/UVERYMYOcUpMXsaiRDnVHHyLUiWGUAhOnYP","NWosp+zU/lHYGNc+gXxbKNWKGuVVKdaudERZDrd","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420610"
"RJZpwUrvPQSucCwOVdhVWjgRpkpFsIVqzXCWRuf","IYeCUJhYLXWTxrDVpRKbWenMRaEZfXcmGwIduLI","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420611"
"zWnLDBXuBwThmZOVAtPMl/quxIDqXpEtFSP/QOW","IYeCUJhYLXWTxrDVpRKbWenMRaEZfXcmGwIduLI","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420612"
"jcsuZqWYl/VYpEcStE+VlXF/QCLTZDtUfIBRCiF","IrWxXHRcJAXHidCQVQRyAVPqEDNDVOQRPUnOkET","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420613"
"HntURB+vtX/yLfOVRGPsmvstXUpf/zQyKSLaUwl","VCTYfnG/NfQQcVPEkpstUVVKVqUnscwmyQlvALS","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420614"
"ioyuNyUkG/rzNFNvgxTNFkAdcPLBwBKdYXVRTNx","YvxFSsNta/QyhCQXHAhVbDbQJeYTwsLUFiLaXVc","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420616"
"wFLArakVCTananULJxaZYpILcBCWomAwdbm/Ihf","TqsqMVRNTUEowQDepfGDUQYeRLMxNgyYICjQttQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420617"
"KXoIYvTGWoZCiRsGFXQGpaDYR/aDWfSURdUaiKH","yDZdxTaHOkdpGXNNBGqmoTVpotUqWiqQdWs+bWU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420618"
"/NiTYOeHs/HrPTcNAacWYesZtOKQXtfVZTyXiHE","yDZdxTaHOkdpGXNNBGqmoTVpotUqWiqQdWs+bWU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420619"
"F/pMeFMWYElLTqhNmQCWFqCiqUgXNZGDRMtJDWK","CRC+ivSPXZlepQppQKCRFJVBySiYummpuUdVkXn","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420620"
"RTgXd//qJuEcwXuESBZYyFWdpqLVgQgNfD+HeVu","VqJXoritMokYfVvPZSpWQOzR+dXKfVZUITFkUuq","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420621"
"ZHpPRIgWU/EZxiHpReFRSHQMsXSoQCotnOQHBNl","MXapZcXnUmbWPxwG/LjTLHhh+keAUYVQQogRJVf","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420622"
"jqVytYSdfWGsIZIooUe/IJkLGyAYqBnNXTUEmUT","mZDiFpwtUTLmrTmU+VEYaKnwZopOfoXBSerrwmq","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420623"
"aQohVrjuySbhTOahZETubztbamWXqqHYPIQCSua","wRUjyDfvvSgKLnLFdWfdbZFIMxTZZYVaRLLeeOY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420624"
"RAZJMIbGqVVLCZD+RN+oWQUiXreRvpYXWXHpJcS","wRUjyDfvvSgKLnLFdWfdbZFIMxTZZYVaRLLeeOY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420625"
"wGeWtuAXCFmTiptoOclg+HWxRe+UhesUfaSxECK","dQ+nSYoUm+pRlmEPXRLWkKFWUczEHvQMbUMO/rX","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420627"
"YQccyqOZkl+NQRQuaWJXycQYja+oqkYjzlDDPcS","pFdhEPnek+jZ+ZOLBMdrftT+oVJXRXnQliZeTUR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420628"
"NNGqDHxbIodUtTYeFFWdkETzNelSQTV/P/aJJWR","IcEkVDnlSYrZTmBuKXpZcRYM+oTNmWpTxTPaMPx","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420629"
"IUfMQWyifUiNavEBlwWKfUWYZTURXhWcOioMtrM","hbTY+BeDXHRVCaGlEAWKUQT+UvevyPtHyUrqPpq","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420630"
"'+vmrxRTqRDPkpuATXvIyCeVrslGYiZkUseSiwyl","bupYDdrTrQKJuWSZyvZPc+TXcGLtvzHRegxXgUy","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420632"
"UPkTrkXfSsWvKuEwLoZoeVylN/JL/YZpjQDZXLJ","VfO+WHSyCVsxAdFTHKIfRFqmVNcYpAeHmYylLlc","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420634"
"cceULrzUs+iGRfbScqQMLezzHPTZbFlwvWKoChm","DTrFeaa+rgfSJyPthsWKC+ODTUPBkjSxPX+RaQR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420635"
"JKPQDCCTSZUVciidUOmvYxdRWwxJMER/GXoJjfY","DTrFeaa+rgfSJyPthsWKC+ODTUPBkjSxPX+RaQR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420636"
"PIVIxdfLQ/UOXGivAQaIXVZKUpUtlRVXyaxdYeJ","wDiJONOfFNTJXIZMVeWbnhkZlDVCtYLSxrVRztx","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420637"
"xpTqbzRY+VtF/KxvkOkozOSHA+BSXVOAKMSjcvZ","DifGhyyYBRuYoYHoVExR/pXVgYTsaSuURUXyrpP","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420638"
"UsXlEmoGCsqXXMnXOToZUsyYhFqSNQCwXPCWq/N","DifGhyyYBRuYoYHoVExR/pXVgYTsaSuURUXyrpP","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420639"
"DfSTlChWiVsYZyYFmKTzXoZ+eCbIlmrmxpgMtOU","YqqFXlBZCTCFwjFFstxXHFyXSWXKCkZbFQvwWgp","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420642"
"KP/SeVoWeRgRMPVSYJjeFIPTCprTQpfmDVotZYD","YqqFXlBZCTCFwjFFstxXHFyXSWXKCkZbFQvwWgp","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420643"
"JVRjTabWXPtVgCsHMOmXTyCOzZ/bwpjHyVTRYrY","QUgTBVHc/eaYTjExDxrZaAsdQi+vEqdeqjnBVIm","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420644"
"SJlQtQEVOXfPtqWQRQABPMprqWmFEgjZVrhWQWV","sNZUldZwYEkNeCiVWfIKGVnhGzF+LuJOhRIbPwH","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420645"
"nlQOYDnEdayXIECUYhSqNtkRjRXDqojXMlifnIK","HcQkYSZA+sSohjdEXMcnOPtmkLaaQwTWkAwRmRU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420646"
"QXdthkHxZJmyTlFnD+TJGVPMasltEPQyAVdNCVO","HcQkYSZA+sSohjdEXMcnOPtmkLaaQwTWkAwRmRU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420647"
"MTtaPtDJUtSUMrTA+SRzUZjqQqHZEHPGMYoFFvQ","oFuywwMJ+zAGPpmPuIIRIeqMVelWSRgPEOTDseY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420649"
"NoHnjzGlUnQzkXrAXFHRN+Qlq/alZlWyYdxKVcF","VKgVqoQfwcDjTNQrsTW/HyZy/vgh/DFDKXnOLyL","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420650"
"nAXwmqzFVYoLXZhipeYrLdtWFaTmsUtItQRM/Xi","FLgq+Ud+szzufSozUkwpQvfVYOtAqGbfZ/gLVeg","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420651"
"UGVYYBZLmdRRuWV+BZiuzKSmjsOsPmzRRyaISJq","pQadYTUzLQLNTqzTyLTtTxxlTutTPI/uWOdYJiR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420652"
"FauUOdHOfnYPZAqTLziUvXgagRwdPSxuVqDVZF/","pQadYTUzLQLNTqzTyLTtTxxlTutTPI/uWOdYJiR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420653"
"SWGYhEXeUrXmufWeVFZejoMemOSeaeBJUUKGspZ","YXNalGNeYUqqecjRPNyVJNEbLPZHQxDmRpZWwRI","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420654"
"vrYzWoEbBhSbJxIsVqlMrSorzAlwVB+FrXteDuq","Zf/PZnmzVyM+mTGLJE/QCOjEPcXG/ZNheJOzTSv","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420655"
"LjCTZiQIX+dVSiBKlrpFNT+AXOxwwdAlNvOoFnk","eZBJZnpBdideFCuCVbZZQUqdQJwiNToLUWGXrZR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420656"
"LPaXGcDwznWYAmUxksqWCTnrmajgWGeZBjopmac","DkRfISQsEX+AJh+IXxxGCQHmXPdBhszHWRGXdDD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420657"
"NoI/RRkgXWqmZyyVxZMljJOQWLFegThbPuWoWEZ","jXLoxn+bvboDEQYOTXgRBWWTryULlMXtRIXogGr","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420658"
"PzmHZfaihXOkITRSiGMjkUjETAWinTgoW+ByOc+","mOcrNziInZrpydKQFUQjjS/noSdWCyyEaRIGZW/","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420659"
"LQLAOvHXuEaTiWZxCxXeHOFFNe/YwV/nsQloIxc","'+XmrEGKHTYbgIORQDQyoiMxZEPlQd+vJinCXOYz","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420660"
"oKjInpAdFiBBgBDPrMOVthIXgOV+vnZYYflxWQ+","aTjpJOkWVZCZfSKmaGZiuKrZnzRHXuTbWtuTeFq","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420661"
"hSUZwnZZmmnYGVqLSSICofXTmN+TbslMrYxFTBF","qjyNXnOGwERWqoMoKpVsQxIiTPSlXMDDqIyzVYd","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420662"
"XTBpaITIs+bYThUNbrxKEYzlqNzkYHSWSPUPLRt","JYTsytZTwDIvUWhXTAKimXQ/bYohCLV++SVkVuV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420663"
"YZw/wGKzLcTjdWOYnSuXZsPMYJQZqHIuBWeSOwF","phYTZVlgFZXmYRMdRHOEZinQCTIhHOBzZl/OUlR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420664"
"VshgEkjUmOwSHhTzgwQUOUTQHRhfyQIfeCWFYUR","HgVSOZfHtvQJOHZ+QBBqTKMKicSzTD+TaiNpfcD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420665"
"LWJXmWTpWXhunvBIy+VbzWTQugBkVSLAGEuWFcE","fMQLATyATJtjTGpPnseBWWSYYSsMYfWPIsXTVWb","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420667"
"iodQUYRVAoeUa+/QAukKTsXuSwzVrTMzYZfuFOa","yYFOwSkXeOrEQzSNyNpC+SvuB/YvkUMRhQCWwXE","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420669"
"ARyFUEmeFRhSrWUaEqKLJDVXSrXEYVUcfYqbMCE","LDcHSrZcCSifVgiMGUSePBORITXYZuQYibnTTEY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420670"
"hvRdKinUWPVZQlZDkhFoVPPSWmTRbiIeEVfQQZA","YBcRoXskoySDWULtERtRhuiQQrLtaWSYKJAl+Qx","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420672"
"ZDcYUUTodkYZBABUZtNktzVtAZkzauZzfcahNoz","VqhxvWJU/SD/nv+KeVLSkHvvVcRMXnIDvFcXL+x","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420674"
"qWCeHLhXZYRsuPhvxuWQbIOFkYIHMWnxwRFIwSu","HQUhmYueoExLZDNoUoocuUXOLNY+vRsrrZ/+dMF","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420675"
"xarevQYfjdUNMoWRvWKKJXUKydoQUnSTNhwmLyY","EymkAAaTdlzfCZTYeTVTmqvn/TwOLdKLRDWQYPU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420676"
